,seq_id,taxon,family,genus,species,rank,full_len_mismatch_sum,three_end_mismatch_sum,gc_matches_fwd,gc_matches_rev,min_tm,delta_tm
590,AB018007,Thalassiosira nordenskioeldii Cleve 1873,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii,species,0,0,0,0,50.86,2.01
591,AB018006,Detonula confervacea Cleve Gran 1896,Lauderiaceae,Lauderia,Detonula confervacea,species,0,0,0,0,50.86,2.01
592,HQ912418,Corethron hystrix Hensen 1887,Corethraceae,Corethron,Corethron hystrix,species,0,0,0,0,52.81,0.06
593,HQ912419,Thalassiosira pseudonana Hasle  Heimdal 1970,Thalassiosiraceae,Thalassiosira,Thalassiosira pseudonana,species,0,0,0,0,52.81,0.06
594,HQ912420,Phaeodactylum tricornutum Bohlin 1897,Phaeodactylaceae,Phaeodactylum,Phaeodactylum tricornutum,species,1,1,0,0,50.86,3.53
595,HQ912422,Chaetoceros muelleri Lemmermann,Chaetocerotaceae,Chaetoceros,Chaetoceros muelleri,species,2,0,0,0,50.86,3.53
596,HQ912423,Lithodesmium undulatum Ehrenberg 1839,Lithodesmiaceae,Lithodesmium,Lithodesmium undulatum,species,1,0,0,0,50.86,2.01
597,HQ912424,Coscinodiscus radiatus J.W.Bailey 1842,Coscinodiscaceae,Coscinodiscus,Coscinodiscus radiatus,species,0,0,0,0,50.86,2.01
598,HQ912425,Rhizosolenia setigera Brightwell 1858,Rhizosoleniaceae,Sundstroemia,Rhizosolenia setigera,species,0,0,0,0,50.86,2.01
599,HQ912426,Planktoniella sol C.G.Wallich Schutt 1892,Coscinodiscaceae,Coscinodiscus,Planktoniella sol,species,0,0,0,0,50.86,2.01
600,HQ912427,Minidiscus trioculatus F.J.R.Taylor Hasle 1973,Coscinodiscaceae,Coscinodiscus,Minidiscus trioculatus,species,0,0,0,0,52.81,0.06
601,HQ912403,Amphora pediculus Kutzing Grunow ex A.Schmidt 1875,Catenulaceae,Amphora,Amphora pediculus,species,0,0,0,0,52.81,0.06
602,HQ912402,Iconella curvula W.Smith Ruck  Nakov,Fragilariaceae,Synedra,Iconella curvula,species,0,0,0,0,50.86,2.01
603,HQ912401,Iconella splendida Ehrenberg Ruck  Nakov,Naviculaceae,Navicula,Iconella splendida,species,0,0,0,0,50.86,2.01
604,HQ912400,Campylodiscus fastuosus Ehrenberg 1845,Surirellaceae,Campylodiscus,Campylodiscus fastuosus,species,0,0,0,0,52.81,0.06
605,HQ912398,Campylodiscus clypeus Ehrenberg Ehrenberg ex Kutzing 1844,Surirellaceae,Campylodiscus,Campylodiscus clypeus,species,0,0,0,0,50.86,2.01
606,HQ912397,Entomoneis ornata Bailey Reimer 1975,Entomoneidaceae,Entomoneis,Entomoneis ornata,species,1,1,0,0,50.86,3.53
607,HQ912396,Epithemia turgida Ehrenberg Kutzing 1844,Naviculaceae,Navicula,Epithemia turgida,species,1,0,0,0,52.81,0.06
608,HQ912395,Epithemia sorex Kutzing 1844,Rhopalodiaceae,Epithemia,Epithemia sorex,species,2,1,0,0,50.86,3.53
609,HQ912394,Epithemia argus W.Smith 1853,Rhopalodiaceae,Epithemia,Epithemia argus,species,2,1,0,0,48.9,3.96
610,HQ912393,Epithemia gibba Kutzing,Rhopalodiaceae,Epithemia,Epithemia gibba,species,1,0,0,0,52.81,0.06
611,HQ912392,Epithemia contorta Hustedt Ruck  Nakov,Rhopalodiaceae,Epithemia,Epithemia contorta,species,1,0,0,0,50.86,2.01
612,HQ912391,Epithemia F.T.Kutzing 1844,Rhopalodiaceae,Epithemia,nan,genus,1,0,0,0,50.86,3.53
613,HQ912390,Hantzschia amphioxys var. major Grunow,Bacillariaceae,Hantzschia,Hantzschia amphioxys,variety,1,1,0,0,50.86,2.01
614,HQ912552,Odontella aurita Lyngbye C.Agardh 1832,Triceratiaceae,Odontella,Odontella aurita,species,0,0,0,0,50.86,2.01
615,HQ912551,Odontella aurita Lyngbye C.Agardh 1832,Triceratiaceae,Odontella,Odontella aurita,species,0,0,0,0,50.86,2.01
616,HQ912550,Odontella aurita Lyngbye C.Agardh 1832,Triceratiaceae,Odontella,Odontella aurita,species,0,0,0,0,50.86,2.01
617,HQ912549,Climacosphenia Ehrenberg 1841,Climacospheniaceae,Climacosphenia,nan,genus,2,1,0,0,52.81,0.06
618,HQ912547,Hydrosera G.C.Wallich 1858,Biddulphiaceae,Hydrosera,nan,genus,3,2,0,0,48.9,3.96
619,HQ912546,Terpsinoe musica Ehrenberg 1843,Biddulphiaceae,Terpsinoe,Terpsinoe musica,species,3,1,0,0,50.86,5.05
620,HQ912545,Coscinodiscus concinnus W.Smith 1856,Coscinodiscaceae,Coscinodiscus,Coscinodiscus concinnus,species,0,0,0,0,50.86,2.01
621,HQ912544,Triceratium shadboltianum R.K.Greville 1862,Triceratiaceae,Lampriscus,Triceratium shadboltianum,species,1,1,0,0,52.87,1.89
622,HQ912543,Triceratium orbiculatum Schibkova 1959,Triceratiaceae,Triceratium,Triceratium orbiculatum,species,0,0,0,0,52.81,0.06
623,HQ912542,Ditylum intricatum Grunow,Triceratiaceae,Triceratium,Ditylum intricatum,species,1,0,0,0,52.81,0.06
624,HQ912541,Neobrightwellia M.P.Ashworth  P.A.Sims 2022,Biddulphiaceae,Neobrightwellia,nan,genus,2,0,0,0,48.9,3.96
625,HQ912539,Mastodiscus J.W.Bailey 1854,Triceratiaceae,Mastodiscus,nan,genus,0,0,0,0,50.86,2.01
626,HQ912538,Biddulphia tridens Ehrenberg Ehrenberg 1841,Biddulphiaceae,Biddulphia,Biddulphia tridens,species,2,0,0,0,50.86,3.53
627,HQ912518,Toxarium undulatum Bailey 1854,Toxariaceae,Toxarium,Toxarium undulatum,species,1,1,0,0,52.81,0.06
628,HQ912519,Lithodesmioides polymorphum von Stosch 1987,Lithodesmiaceae,Lithodesmioides,Lithodesmioides polymorphum,species,1,0,0,0,52.81,0.06
629,HQ912520,Plagiogramma staurophorum W.Gregory Heiberg 1863,Plagiogrammaceae,Plagiogramma,Plagiogramma staurophorum,species,1,0,0,0,50.86,2.01
630,HQ912521,Stephanopyxis turris Greville Ralfs 1861,Stephanopyxidaceae,Stephanopyxis,Stephanopyxis turris,species,1,0,0,0,50.86,2.01
631,HQ912522,Surirella ovalis Brebisson 1838,Surirellaceae,Surirella,Surirella ovalis,species,0,0,0,0,52.81,0.06
632,HQ912523,Surirella elliptica Terry ex Tempere  Peragallo 1908,Surirellaceae,Surirella,Surirella elliptica,species,0,0,0,0,52.81,0.06
633,HQ912524,Cyclophora tenuis Castracane 1878,Cyclophoraceae,Cyclophora,Cyclophora tenuis,species,3,1,0,0,48.9,3.96
634,HQ912525,Podocystis spathulata Leuduger-Fortmorel 1898,Fragilariaceae,Podocystis,Podocystis spathulata,species,4,1,0,0,52.81,1.58
635,HQ912526,Toxarium hennedyanum Gregory Pelletan 1889,Toxariaceae,Toxarium,Toxarium hennedyanum,species,2,1,0,0,52.81,1.58
636,HQ912527,Rhizosolenia shrubsolei Cleve 1881,Rhizosoleniaceae,Rhizosolenia,Rhizosolenia shrubsolei,species,1,1,0,0,50.86,2.01
637,HQ912528,Pseudictyota dubium Brightwell P.A.Sims  D.M.Williams 2018,Triceratiaceae,Pseudictyota,Pseudictyota dubium,species,0,0,0,0,50.86,2.01
638,HQ912529,Biddulphia antediluviana Ehrenberg Van Heurck 1885,Biddulphiaceae,Biddulphia,Biddulphia antediluviana,species,0,0,0,0,50.86,2.01
639,HQ912530,Cerataulus smithii Ralfs ex Pritchard 1861,Triceratiaceae,Cerataulus,Cerataulus smithii,species,0,0,0,0,50.86,2.01
640,HQ912531,Coscinodiscus granii Gough 1905,Coscinodiscaceae,Coscinodiscus,Coscinodiscus granii,species,0,0,0,0,50.86,2.01
641,HQ912532,Coscinodiscus wailesii Gran  Angst 1931,Coscinodiscaceae,Coscinodiscus,Coscinodiscus wailesii,species,2,0,0,0,52.81,1.58
642,HQ912533,Cerataulina pelagica Cleve Hendey 1937,Hemiaulaceae,Cerataulina,Cerataulina pelagica,species,0,0,0,0,52.81,0.06
643,HQ912534,Lithodesmium intricatum T.West Peragallo  Peragallo 1897-1908,Triceratiaceae,Triceratium,Lithodesmium intricatum,species,1,0,0,0,52.81,0.06
644,HQ912535,Palmerina hardmaniana Greville G.R.Hasle 1996,Coscinodiscaceae,Palmeria,Palmerina hardmaniana,species,0,0,0,0,50.86,2.01
645,HQ912536,Bellerochea horologicalis Stosch 1980,Bellerocheaceae,Bellerochea,Bellerochea horologicalis,species,1,0,0,0,50.86,2.01
646,HQ912537,Rhaphoneis amphiceros Ehrenberg Ehrenberg 1844,Rhaphoneidaceae,Rhaphoneis,Rhaphoneis amphiceros,species,2,0,0,0,52.81,1.58
647,HQ912498,Grammatophora oceanica Ehrenberg 1840,Striatellaceae,Grammatophora,Grammatophora oceanica,species,1,0,0,0,50.86,3.53
648,HQ912499,Centronella reichelti Voigt 1902,Fragilariaceae,Centronella,Centronella reichelti,species,0,0,0,0,50.86,2.01
649,HQ912500,Eunotia pectinalis Kutzing Rabenhorst 1864,Eunotiaceae,Eunotia,Eunotia pectinalis,species,1,0,0,0,50.86,2.01
650,HQ912501,Berkeleya rutilans Trentepohl ex Roth Grunow 1880,Berkeleyaceae,Berkeleya,Berkeleya rutilans,species,2,0,0,0,52.81,3.1
651,HQ912502,Biddulphiopsis membranacea Cleve von Stosch  Simonsen 1984,Biddulphiaceae,Biddulphia,Biddulphiopsis membranacea,species,6,3,0,0,48.9,5.48
652,HQ912503,Ardissonea fulgens Grev. Kanjer Kusber  Van de Vijver,Ardissoneaceae,Ardissonea,Ardissonea fulgens,species,1,1,0,0,52.81,0.06
653,HQ912504,Actinoptychus C.G.Ehrenberg 1843,Heliopeltaceae,Actinoptychus,nan,genus,5,1,0,0,48.9,5.48
654,HQ912506,Chrysanthemodiscus A.Mann 1925,Chrysanthemodiscaceae,Chrysanthemodiscus,nan,genus,2,2,0,0,48.9,3.96
655,HQ912507,Striatella unipunctata Lyngbye C.Agardh 1832,Fragilariaceae,Fragilaria,Striatella unipunctata,species,0,0,0,0,50.86,2.01
656,HQ912508,Climaconeis riddleae A.K.S.K.Prasad 2003,Berkeleyaceae,Climaconeis,Climaconeis riddleae,species,1,0,0,0,52.81,0.06
657,HQ912509,Cylindrotheca closterium Ehrenberg Reimann  J.C.Lewin 1964,Bacillariaceae,Cylindrotheca,Cylindrotheca closterium,species,5,2,0,0,48.9,8.52
658,HQ912510,Asterionellopsis glacialis Castracane Round 1990,Fragilariaceae,Asterionella,Asterionellopsis glacialis,species,2,0,0,0,50.86,3.53
659,HQ912511,Pseudictyota dubium Brightwell P.A.Sims  D.M.Williams 2018,Triceratiaceae,Pseudictyota,Pseudictyota dubium,species,0,0,0,0,50.86,2.01
660,HQ912512,Trigonium formosum Brightwell Cleve 1867,Triceratiaceae,Triceratium,Trigonium formosum,species,3,2,0,0,50.86,2.01
661,HQ912514,Chaetoceros peruvianus Brightwell,Chaetocerotaceae,Chaetoceros,Chaetoceros peruvianus,species,2,0,0,0,50.86,3.53
662,HQ912515,Guinardia delicatula Cleve Hasle 1997,Rhizosoleniaceae,Rhizosolenia,Guinardia delicatula,species,0,0,0,0,52.81,0.06
663,HQ912516,Aulacodiscus orientalis Greville 1864,Aulacodiscaceae,Aulacodiscus,Aulacodiscus orientalis,species,1,0,0,0,52.81,1.58
664,HQ912517,Ardissonea formosa Hantzsch Grunow,Ardissoneaceae,Ardissonea,Ardissonea formosa,species,5,2,0,0,48.9,5.48
665,HQ912478,Stellarima microtrias Ehrenberg G.R.Hasle  P.A.Sims 1986,Coscinodiscaceae,Symbolophora,Stellarima microtrias,species,0,0,0,0,50.86,2.01
666,HQ912479,Tabularia tabulata C.Agardh Snoeijs 1992,Fragilariaceae,Tabularia,Tabularia tabulata,species,0,0,0,0,52.81,0.06
667,HQ912480,Grammonema rostockensis Stachura et al. 2015,Fragilariaceae,Grammonema,Grammonema rostockensis,species,0,0,0,0,52.81,0.06
668,HQ912481,Detonula confervacea Cleve Gran 1896,Lauderiaceae,Lauderia,Detonula confervacea,species,0,0,0,0,50.86,2.01
669,HQ912482,Attheya septentrionalis strup R.M.Crawford 1994,Chaetocerotaceae,Chaetoceros,Attheya septentrionalis,species,2,0,0,0,48.9,3.96
670,HQ912483,Porosira glacialis Grunow Jorgensen 1905,Thalassiosiraceae,Porosira,Porosira glacialis,species,0,0,0,0,50.86,2.01
671,HQ912484,Gedaniella boltonii Chunlian Li  Krawczyk,Fragilariaceae,Sarcophagodes,Gedaniella boltonii,species,0,0,0,0,50.86,2.01
672,HQ912485,Grammonema rostockensis Stachura et al. 2015,Fragilariaceae,Grammonema,Grammonema rostockensis,species,0,0,0,0,52.81,0.06
673,HQ912486,Diatoma tenuis C.Agardh 1812,Fragilariaceae,Diatoma,Diatoma tenuis,species,0,0,0,0,52.81,0.06
674,HQ912487,Campylosira cymbelliformis A.Schmidt Grunow ex Van Heurck 1885,Cymatosiraceae,Campylosira,Campylosira cymbelliformis,species,0,0,0,0,50.86,2.01
675,HQ912488,Hemiaulus sinensis Greville 1865,Hemiaulaceae,Hemiaulus,Hemiaulus sinensis,species,2,1,0,0,50.86,3.53
676,HQ912490,Lemnicola hungarica Grunow F.E.Round  P.W.Basson 1997,Achnanthidiaceae,Achnanthidium,Lemnicola hungarica,species,0,0,0,0,50.86,2.01
677,HQ912491,Bacillaria paxillifer O.F.Mull. Hendey,nan,Vibrio,Bacillaria paxillifer,species,0,0,0,0,50.86,2.01
678,HQ912492,Fragilariforma virescens Ralfs D.M.Williams  Round 1988,Fragilariaceae,Fragilariforma,Fragilariforma virescens,species,2,1,0,0,50.86,5.05
679,HQ912493,Delphineis G.W.Andrews 1977,Rhaphoneidaceae,Delphineis,nan,genus,2,1,0,0,50.86,2.01
680,HQ912494,Papiliocellulus simplex C.Gardner  R.M.Crawford 1992,Cymatosiraceae,Papiliocellulus,Papiliocellulus simplex,species,0,0,0,0,50.86,2.01
681,HQ912495,Entomoneis Ehrenberg 1845,Entomoneidaceae,Entomoneis,nan,genus,0,0,0,0,52.81,0.06
682,HQ912496,Mastogloia G.H.K.Thwaites 1856,Mastogloiaceae,Mastogloia,nan,genus,0,0,0,0,50.86,2.01
683,HQ912497,Asterionella formosa Hassall 1850,Fragilariaceae,Asterionella,Asterionella formosa,species,0,0,0,0,50.86,2.01
684,HQ912458,Achnanthes coarctata Brebisson ex W.Smith Grunow 1880,Achnanthaceae,Achnanthes,Achnanthes coarctata,species,3,2,0,0,50.86,5.05
685,HQ912459,Gomphonema parvulum Kutzing Kutzing 1849,Gomphonemataceae,Gomphonema,Gomphonema parvulum,species,0,0,0,0,52.81,0.06
686,HQ912460,Fallacia monoculata Hustedt D.G.Mann 1990,Naviculaceae,Navicula,Fallacia monoculata,species,0,0,0,0,52.81,0.06
687,HQ912461,Diploneis subovalis Cleve 1894,Diploneidaceae,Diploneis,Diploneis subovalis,species,1,0,0,0,52.81,0.06
688,HQ912462,Gyrosigma acuminatum Kutzing Rabenhorst 1853,Pleurosigmataceae,Gyrosigma,Gyrosigma acuminatum,species,0,0,0,0,50.86,2.01
689,HQ912463,Eunotia bilunaris Ehrenberg Schaarschmidt 1880,Fragilariaceae,Synedra,Eunotia bilunaris,species,1,1,0,0,50.86,2.01
690,HQ912464,Tryblionella apiculata Gregory 1857,Bacillariaceae,Tryblionella,Tryblionella apiculata,species,1,0,0,0,50.86,2.01
691,HQ912465,Pinnularia termitina Ehrenberg R.M.Patrick 1966,Pinnulariaceae,Pinnularia,Pinnularia termitina,species,0,0,0,0,50.86,2.01
692,HQ912466,Halamphora coffeaeformis C.Agardh Levkov 2009,Amphipleuraceae,Halamphora,Halamphora coffeaeformis,species,0,0,0,0,52.81,0.06
693,HQ912467,Navicula cryptocephala Kutzing,Naviculaceae,Navicula,Navicula cryptocephala,species,0,0,0,0,50.86,2.01
694,HQ912468,Pinnularia brebissonii Kutzing Rabenhorst 1864,Pinnulariaceae,Pinnularia,Pinnularia brebissonii,species,0,0,0,0,52.81,0.06
695,HQ912469,Fallacia pygmaea Kutzing A.J.Stickle  D.G.Mann 1990,Sellaphoraceae,Fallacia,Fallacia pygmaea,species,0,0,0,0,52.81,0.06
696,HQ912470,Aulacoseira ambigua Grunow Simonsen 1979,Aulacoseiraceae,Aulacoseira,Aulacoseira ambigua,species,0,0,0,0,50.86,2.01
697,HQ912471,Placoneis elginensis W.Greg. Cox,Cymbellaceae,Placoneis,Placoneis elginensis,species,0,0,0,0,50.86,2.01
698,HQ912472,Gomphonema affine Kutzing 1844,Gomphonemataceae,Gomphonema,Gomphonema affine,species,0,0,0,0,50.86,2.01
699,HQ912473,Scoliopleura peisonis Grunow 1860,Scoliotropidaceae,Scoliopleura,Scoliopleura peisonis,species,0,0,0,0,52.81,0.06
700,HQ912474,Nitzschia denticula Grunow 1880,Bacillariaceae,Denticula,Nitzschia denticula,species,0,0,0,0,50.86,2.01
701,HQ912475,Ctenophora pulchella De Toni 1892,Fragilariaceae,Ctenophora,Ctenophora pulchella,species,0,0,0,0,52.81,0.06
702,HQ912476,Licmophora paradoxa Lyngbye C.Agardh 1828,Licmophoraceae,Licmophora,Licmophora paradoxa,species,2,1,0,0,48.9,3.96
703,HQ912477,Asterionellopsis glacialis Castracane Round 1990,Fragilariaceae,Asterionella,Asterionellopsis glacialis,species,2,0,0,0,52.81,1.58
704,HQ912438,Actinoptychus C.G.Ehrenberg 1843,Heliopeltaceae,Actinoptychus,nan,genus,2,0,0,0,52.81,0.06
705,HQ912439,Cyclostephanos dubius Hustedt Round 1988,Stephanodiscaceae,Cyclotella,Cyclostephanos dubius,species,1,0,0,0,50.86,3.53
706,HQ912440,Stephanocyclus meneghinianus Kutz. Skab.,Stephanodiscaceae,Cyclotella,Stephanocyclus meneghinianus,species,0,0,0,0,50.86,2.01
707,HQ912441,Urosolenia eriensis H.L.Smith Round  R.M.Crawford 1990,Rhizosoleniaceae,Rhizosolenia,Urosolenia eriensis,species,2,1,0,0,50.86,2.01
708,HQ912442,Gedaniella flavovirens Takano Chunlian Li Witkowski  Ashworth 2018,Fragilariaceae,Gedaniella,Gedaniella flavovirens,species,0,0,0,0,52.81,0.06
709,HQ912443,Stauroneis acuta W.Smith 1853,Stauroneidaceae,Stauroneis,Stauroneis acuta,species,0,0,0,0,50.86,2.01
710,HQ912444,Caloneis lewisii Patrick 1945,Naviculaceae,Caloneis,Caloneis lewisii,species,0,0,0,0,50.86,2.01
711,HQ912445,Craticula cuspidata Kutzing D.G.Mann 1990,Amphipleuraceae,Frustulia,Craticula cuspidata,species,0,0,0,0,52.81,0.06
712,HQ912446,Neidium productum W.Smith Cleve 1894,Neidiaceae,Neidium,Neidium productum,species,0,0,0,0,52.81,0.06
713,HQ912447,Neidium fossum K.Lefebvre  P.B.Hamilton 2015,Neidiaceae,Neidium,Neidium fossum,species,0,0,0,0,52.81,0.06
714,HQ912448,Tabellaria flocculosa Roth Kutzing 1844,Tabellariaceae,Tabellaria,Tabellaria flocculosa,species,2,0,0,0,54.38,0.38
715,HQ912449,Pleurosira laevis Ehrenberg Compere 1982,Triceratiaceae,Pleurosira,Pleurosira laevis,species,0,0,0,0,52.81,0.06
716,HQ912450,Eunotia glacialis Meister 1912,Eunotiaceae,Eunotia,Eunotia glacialis,species,2,1,0,0,48.9,5.48
717,HQ912451,Staurosira construens Ehrenberg 1843,Fragilariaceae,Fragilaria,Staurosira construens,species,1,0,0,0,52.81,1.58
718,HQ912452,Fragilaria famelica Kutzing Lange-Bertalot 1980,Fragilariaceae,Synedra,Fragilaria famelica,species,0,0,0,0,52.81,0.06
719,HQ912453,Nitzschia filiformis Hajos 1959,Bacillariaceae,Nitzschia,Nitzschia filiformis,species,0,0,0,0,50.86,2.01
720,HQ912454,Ulnaria ulna Nitzsch P.Compere 2001,Fragilariaceae,Synedra,Ulnaria ulna,species,0,0,0,0,50.86,2.01
721,HQ912455,Neidium bisulcatum Lagerst.,Neidiaceae,Neidium,Neidium bisulcatum,species,0,0,0,0,52.81,0.06
722,HQ912456,Cocconeis placentula Ehrenberg 1838,Cocconeidaceae,Cocconeis,Cocconeis placentula,species,2,1,0,0,48.9,3.96
723,HQ912457,Diatoma tenuis C.Agardh 1812,Fragilariaceae,Diatoma,Diatoma tenuis,species,0,0,0,0,52.81,0.06
724,HQ912428,Odontella sinensis Greville Grunow 1884,Biddulphiaceae,Biddulphia,Odontella sinensis,species,0,0,0,0,50.86,2.01
725,HQ912429,Brockmanniella brockmannii Hustedt Hasle Stosch  Syvertsen 1983,Plagiogrammaceae,Plagiogramma,Brockmanniella brockmannii,species,0,0,0,0,50.86,2.01
726,HQ912430,Melosira nummuloides W.Smith,Melosiraceae,Melosira,Melosira nummuloides,species,0,0,0,0,50.86,2.01
727,HQ912431,Podosira stelligera Bailey A.Mann 1907,Hyalodiscaceae,Podosira,Podosira stelligera,species,1,0,0,0,52.81,1.58
728,HQ912432,Minutocellus polymorphus Hargraves  Guillard Hasle Stosch  Syvertsen 1983,Bellerocheaceae,Bellerochea,Minutocellus polymorphus,species,0,0,0,0,50.86,2.01
729,HQ912433,Arcocellulus mammifer G.R.Hasle H.A.von Stosch  E.E.Syvertsen 1983,Cymatosiraceae,Arcocellulus,Arcocellulus mammifer,species,0,0,0,0,50.86,2.01
730,HQ912434,Leyanella arenaria Hasle von Stosch  Syvertsen 1983,Cymatosiraceae,Leyanella,Leyanella arenaria,species,0,0,0,0,50.86,2.01
731,HQ912435,Extubocellulus cribriger Hasle Stosch  Syvertsen 1983,Cymatosiraceae,Extubocellulus,Extubocellulus cribriger,species,0,0,0,0,50.86,2.01
732,HQ912436,Pseudictyota dubium Brightwell P.A.Sims  D.M.Williams 2018,Triceratiaceae,Pseudictyota,Pseudictyota dubium,species,0,0,0,0,50.86,2.01
733,HQ912437,Paralia sulcata Ehrenberg Cleve 1873,Paraliaceae,Paralia,Paralia sulcata,species,0,0,0,0,50.86,2.01
734,FJ150738,Pseudo-nitzschia delicatissima Cleve Heiden 1928,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia delicatissima,species,0,0,0,0,50.86,2.01
735,FJ150739,Pseudo-nitzschia delicatissima Cleve Heiden 1928,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia delicatissima,species,0,0,0,0,50.86,2.01
736,FJ150740,Pseudo-nitzschia brasiliana N.Lundholm G.R.Hasle  G.A.Fryxell 2002,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia brasiliana,species,0,0,0,0,52.81,0.06
737,FJ150741,Pseudo-nitzschia delicatissima Cleve Heiden 1928,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia delicatissima,species,0,0,0,0,50.86,2.01
738,FJ150742,Pseudo-nitzschia delicatissima Cleve Heiden 1928,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia delicatissima,species,0,0,0,0,50.86,2.01
739,FJ150743,Pseudo-nitzschia delicatissima Cleve Heiden 1928,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia delicatissima,species,0,0,0,0,50.86,2.01
740,FJ150744,Pseudo-nitzschia delicatissima Cleve Heiden 1928,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia delicatissima,species,0,0,0,0,50.86,2.01
741,FJ150745,Pseudo-nitzschia delicatissima Cleve Heiden 1928,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia delicatissima,species,0,0,0,0,50.86,2.01
742,FJ150746,Pseudo-nitzschia delicatissima Cleve Heiden 1928,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia delicatissima,species,0,0,0,0,50.86,2.01
743,FJ150747,Pseudo-nitzschia delicatissima Cleve Heiden 1928,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia delicatissima,species,0,0,0,0,50.86,2.01
744,FJ150748,Pseudo-nitzschia delicatissima Cleve Heiden 1928,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia delicatissima,species,0,0,0,0,50.86,2.01
745,FJ150749,Pseudo-nitzschia delicatissima Cleve Heiden 1928,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia delicatissima,species,0,0,0,0,50.86,2.01
746,FJ150750,Pseudo-nitzschia galaxiae N.Lundholm  .Moestrup 2002,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia galaxiae,species,0,0,0,0,52.81,0.06
747,FJ150751,Pseudo-nitzschia galaxiae N.Lundholm  .Moestrup 2002,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia galaxiae,species,0,0,0,0,52.81,0.06
748,FJ150752,Pseudo-nitzschia brasiliana N.Lundholm G.R.Hasle  G.A.Fryxell 2002,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia brasiliana,species,0,0,0,0,52.81,0.06
749,FJ150753,Pseudo-nitzschia brasiliana N.Lundholm G.R.Hasle  G.A.Fryxell 2002,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia brasiliana,species,0,0,0,0,52.81,0.06
750,FJ150754,Pseudo-nitzschia galaxiae N.Lundholm  .Moestrup 2002,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia galaxiae,species,0,0,0,0,52.81,0.06
751,FJ150755,Pseudo-nitzschia multistriata Takano Takano 1995,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia multistriata,species,1,0,0,0,52.81,1.58
752,FJ150756,Pseudo-nitzschia delicatissima Cleve Heiden 1928,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia delicatissima,species,0,0,0,0,50.86,2.01
753,FJ150757,Pseudo-nitzschia multistriata Takano Takano 1995,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia multistriata,species,1,0,0,0,52.81,1.58
754,FJ150758,Pseudo-nitzschia calliantha Lundholm Moestrup  Hasle 2003,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia calliantha,species,0,0,0,0,52.81,0.06
755,FJ150759,Pseudo-nitzschia pungens Grunow ex Cleve G.R.Hasle 1993,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia pungens,species,0,0,0,0,52.81,0.06
